ith_CG_iter,current_time,lp_obj,nnrc_cols,min_rc,mean_rc,median_rc,stdev_rc,column_selection_time
401,13.9712,106.967,1,-0.0410811,-0.0410811,-0.0410811,0,0
402,14.0189,106.966,1,-0.0476806,-0.0476806,-0.0476806,0,0
403,14.0656,106.959,1,-0.0455616,-0.0455616,-0.0455616,0,0
404,14.1147,106.953,1,-0.0493708,-0.0493708,-0.0493708,0,0
405,14.1641,106.953,1,-0.0484444,-0.0484444,-0.0484444,0,0
406,14.2137,106.953,1,-0.0466687,-0.0466687,-0.0466687,0,0
407,14.2615,106.951,1,-0.0448472,-0.0448472,-0.0448472,0,0
408,14.3094,106.95,1,-0.0435308,-0.0435308,-0.0435308,0,0
409,14.3584,106.95,1,-0.0456226,-0.0456226,-0.0456226,0,0
410,14.4074,106.945,1,-0.043101,-0.043101,-0.043101,0,0
411,14.4574,106.922,1,-0.0492902,-0.0492902,-0.0492902,0,0
412,14.5083,106.911,1,-0.0527295,-0.0527295,-0.0527295,0,0
413,14.5584,106.898,1,-0.0510204,-0.0510204,-0.0510204,0,0
414,14.6083,106.893,1,-0.0503529,-0.0503529,-0.0503529,0,0
415,14.6574,106.893,1,-0.0488147,-0.0488147,-0.0488147,0,0
416,14.7075,106.893,1,-0.0559627,-0.0559627,-0.0559627,0,0
417,14.7576,106.889,1,-0.0598739,-0.0598739,-0.0598739,0,0
418,14.8077,106.889,1,-0.0413788,-0.0413788,-0.0413788,0,0
419,14.8586,106.884,1,-0.0467938,-0.0467938,-0.0467938,0,0
420,14.9086,106.884,1,-0.0439053,-0.0439053,-0.0439053,0,0
421,14.9586,106.883,1,-0.0323047,-0.0323047,-0.0323047,0,0
422,15.0096,106.883,1,-0.0281294,-0.0281294,-0.0281294,0,0
423,15.0597,106.875,1,-0.125,-0.125,-0.125,0,0
424,15.1108,106.875,1,-0.0625,-0.0625,-0.0625,0,0
425,15.1611,106.875,1,-0.075,-0.075,-0.075,0,0
426,15.2136,106.875,1,-0.125,-0.125,-0.125,0,0
427,15.2649,106.875,0,0,0,0,0,0
